NTD ID,Agency Name,City,State,Primary UZA Name,UZA Area SQ Miles,UZA Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
70002,Transit Authority of Omaha,Omaha,NE,"Omaha, NE--IA",270.81,819508,6082053.0,5965180.0,5251394.0,5201363.0,5022654.0,5238936.0,5448522.0,5529597.0,4927994.0,4315181.0,3811301.0,3639399.0,4693122.0,4522476.0,4671454.0,3932495.0,3921142.0,4158568.0,4115705.0,4281971.0,4022612.0,4356810.0,4307165.0,4163850.0,3893229.0,3733215.0,3706574.0,3516078.0,3368959.0,2191869.0,2154974.0,2714471.0,3314631.0
70275,Nebraska Department of Transportation (NDOT) - Local Assistance Division,Lincoln,NE,"Omaha, NE--IA",270.81,819508,,,,,,,,,,,,,,,,,,,,,,,,,,,,7560.0,29994.0,98246.0,92442.0,96498.0,77826.0
70003,City of Springfield,Springfield,MO,"Springfield, MO",134.33,282651,1811070.0,1811070.0,1346317.0,1346317.0,1346317.0,1346317.0,1346317.0,1261440.0,1260284.0,1261621.0,1366879.0,1375747.0,1395395.0,1416003.0,1588429.0,1769009.0,1928864.0,1685116.0,1474322.0,1406547.0,1554530.0,1617973.0,1502404.0,1773563.0,1517812.0,1473453.0,1320307.0,1290280.0,1312354.0,914583.0,787723.0,925826.0,1081702.0
70005,Kansas City Area Transportation Authority (KCATA),Kansas City,MO,"Kansas City, MO--KS",714.1,1674218,18306519.0,15844540.0,15401955.0,14930422.0,14471719.0,14418478.0,14596391.0,15121749.0,15531038.0,15193040.0,15587211.0,14754933.0,13551201.0,13385922.0,14095890.0,14806456.0,15417134.0,17194797.0,15514263.0,15121683.0,15953372.0,16517706.0,16181226.0,16313457.0,15428318.0,14220399.0,13558885.0,12957336.0,12409231.0,9767393.0,9468338.0,10572362.0,12275924.0
70035,Johnson County Kansas (JCT) - Transit,Olathe,KS,"Kansas City, MO--KS",714.1,1674218,340137.0,304288.0,263398.0,252730.0,252730.0,320380.0,334112.0,353398.0,334296.0,392332.0,433950.0,415926.0,419819.0,368348.0,410275.0,396216.0,490092.0,625986.0,578968.0,603056.0,701746.0,671121.0,636241.0,613638.0,575219.0,555541.0,560702.0,551903.0,565753.0,240241.0,232561.0,328365.0,592401.0
70271,"Kansas City, City of Missouri (KCMO) - Multimodal Division / Public Works Department",Kansas City,MO,"Kansas City, MO--KS",714.1,1674218,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1983085.0,2017091.0,2187347.0,2007019.0,598356.0,1234901.0,1734479.0
70008,City of Cedar Rapids (CRT) - Transit Division,Cedar Rapids,IA,"Cedar Rapids, IA",86.03,192844,1523040.0,1523040.0,1077362.0,1077362.0,1077362.0,1077362.0,1077645.0,1352533.0,1352533.0,1367185.0,1143079.0,1186159.0,1285518.0,1129368.0,1132118.0,1172111.0,1211118.0,1228858.0,1252633.0,1173098.0,1234648.0,1276662.0,1288514.0,1302572.0,1417549.0,1354351.0,1271628.0,1352451.0,1333692.0,1068871.0,570762.0,753831.0,997089.0
70010,Des Moines Area Regional Transit Authority (DART),Des Moines,IA,"Des Moines, IA",224.74,542486,3717193.0,3208907.0,3545825.0,3869127.0,3824938.0,3833300.0,3960494.0,4200310.0,4663783.0,4733297.0,4110022.0,4266123.0,4239158.0,4161650.0,4224858.0,4532533.0,4350212.0,4823904.0,5041480.0,4683244.0,4333906.0,4577547.0,4449816.0,4703386.0,4795018.0,4775768.0,4580613.0,4524795.0,4395323.0,3753839.0,1906468.0,2588686.0,3222226.0
70012,City of Sioux City (SCTS) - Transit,Sioux City,IA,"Sioux City, IA--NE--SD",55.03,113066,1784944.0,1567867.0,1515382.0,1476105.0,1508684.0,1485326.0,1217486.0,1152384.0,1159784.0,,1269130.0,1252560.0,1231782.0,856864.0,815658.0,858615.0,952137.0,1036382.0,1193430.0,1239617.0,1237173.0,1204179.0,1111606.0,1113770.0,1128272.0,1057728.0,920774.0,868182.0,876826.0,731991.0,541748.0,626395.0,687409.0
70014,Topeka Metropolitan Transit Authority (TMTA),Topeka,KS,"Topeka, KS",84.24,148956,1183204.0,1325468.0,1368604.0,1351106.0,1268078.0,1264958.0,1305118.0,1319930.0,1323553.0,1316971.0,1302537.0,1330002.0,1318046.0,1342491.0,1421132.0,1535636.0,1712495.0,1853751.0,1658757.0,1250216.0,1251119.0,1206048.0,1202646.0,1268247.0,1261320.0,1208851.0,1248933.0,1270226.0,1310702.0,1135212.0,803441.0,717018.0,939864.0
70015,City of Wichita (WT) - Transportation,Wichita,KS,"Wichita, KS",226.84,500231,2387173.0,2412322.0,2373146.0,2367294.0,2386326.0,2296125.0,2306834.0,2323789.0,2603156.0,2749041.0,2873476.0,2485529.0,2514434.0,2320831.0,2428314.0,2304452.0,2291103.0,2583484.0,2504451.0,2679350.0,2649439.0,2245023.0,2153285.0,2125185.0,2123939.0,1427680.0,1336731.0,1262839.0,1366960.0,830293.0,842542.0,1076276.0,1250111.0
70016,City of Columbia (COMO) - GoCOMO,Columbia,MO,"Columbia, MO",67.2,141831,481891.0,434222.0,396812.0,405394.0,424016.0,493639.0,590285.0,696488.0,592740.0,480012.0,514966.0,479170.0,496731.0,556437.0,540181.0,562502.0,1662332.0,1862498.0,2297882.0,2204403.0,2249249.0,2084338.0,1879235.0,2233894.0,1700228.0,1354894.0,1570135.0,1306186.0,1108594.0,486420.0,534898.0,1089440.0,911115.0
70018,City of Iowa City (ICT) - Transit,Iowa City,IA,"Iowa City, IA",50.83,126810,1618229.0,1514217.0,1542023.0,1592278.0,1542052.0,1578401.0,1351226.0,1301387.0,1379347.0,1304277.0,1363733.0,1449129.0,1545069.0,1569488.0,1575434.0,1707935.0,1749416.0,1918013.0,2058293.0,1889152.0,1947475.0,1965419.0,1879594.0,1874830.0,1902226.0,1683634.0,1571818.0,1498468.0,1583166.0,1229835.0,525416.0,851383.0,1050132.0
70019,University of Iowa (CAMBUS) - Parking and Transportation Department,Iowa City,IA,"Iowa City, IA",50.83,126810,3967074.0,3906818.0,3957368.0,3581562.0,3632201.0,3780113.0,3593674.0,3520589.0,3444272.0,3369183.0,3398441.0,3353065.0,3532185.0,3578270.0,3583116.0,3544690.0,3706978.0,3718335.0,4000282.0,3964630.0,4061485.0,4367908.0,4510123.0,4720664.0,4490796.0,4456164.0,3986452.0,3698353.0,3474572.0,2787795.0,1365678.0,2358538.0,2522946.0
70030,City of Coralville (CTS) - Transit and Parking,Coralville,IA,"Iowa City, IA",50.83,126810,436380.0,448863.0,453187.0,465339.0,,,,,,,,,,,0.0,471941.0,500207.0,505345.0,547841.0,527220.0,567581.0,611123.0,614910.0,589511.0,585973.0,537777.0,469982.0,464668.0,455373.0,350159.0,191560.0,268006.0,316685.0
70045,"County of Johnson, Iowa (SEATS)",Iowa City,IA,"Iowa City, IA",50.83,126810,,,,,,,,,,,,,,,,,,0.0,,104312.0,112558.0,124378.0,133045.0,132951.0,132409.0,128064.0,125840.0,127519.0,,,34358.0,71317.0,93697.0
70041,Ames Transit Agency,Ames,IA,"Ames, IA",22.36,66342,,,,,,,,,,,,3418078.0,4692254.0,4787637.0,4292906.0,4173208.0,4314151.0,4646554.0,5002143.0,5377155.0,5447289.0,5759865.0,5893568.0,6619781.0,6710917.0,6785479.0,6658027.0,6572065.0,6121023.0,4569664.0,1855926.0,3656805.0,4128413.0
70066,Heart of Iowa Regional Transit Agency (HIRTA),Urbandale,IA,"Ames, IA",22.36,66342,,,,,,,,,,,,,,,,,352138.0,357737.0,325475.0,336548.0,352371.0,362472.0,333438.0,343977.0,318255.0,295537.0,296490.0,253217.0,212407.0,177686.0,56105.0,71409.0,92295.0
70044,University of Kansas (KUTS) - Transportation Services,Lawrence,KS,"Lawrence, KS",29.92,94998,,,,,,,,,,,,,,,,,268785.0,272035.0,431736.0,225718.0,,,,,,1065225.0,2188549.0,1811784.0,1656186.0,1311663.0,257534.0,1069797.0,1195326.0
70048,City of Lawrence - Lawrence Transit,Lawrence,KS,"Lawrence, KS",29.92,94998,,,,,,,,,,,199662.0,322936.0,351283.0,484673.0,506737.0,477040.0,445822.0,437671.0,549186.0,2912495.0,2819471.0,2806986.0,2977251.0,3101644.0,2992970.0,1205174.0,1257080.0,1220768.0,1190812.0,568125.0,639527.0,764822.0,1015117.0
80001,Utah Transit Authority (UTA),Salt Lake City,UT,"Salt Lake City, UT",300.42,1178533,24539348.0,27282533.0,25079220.0,24754456.0,25104923.0,24422454.0,24928744.0,24722362.0,23654118.0,24648992.0,25946194.0,28330400.0,31704638.0,26627295.0,38234400.0,38594690.0,41349702.0,41713708.0,37218977.0,38363856.0,40487616.0,42365346.0,44281254.0,46279409.0,46721585.0,45521914.0,45078919.0,44176331.0,44578161.0,23559294.0,23972294.0,31457920.0,35059930.0
80002,City of Sioux Falls (SAM),Sioux Falls,SD,"Sioux Falls, SD",67.9,194283,650160.0,676053.0,509916.0,655551.0,642829.0,623801.0,658407.0,678614.0,695961.0,725544.0,808873.0,783020.0,767628.0,794926.0,827546.0,930568.0,930018.0,1026214.0,1054357.0,1070994.0,1103353.0,1173005.0,1165761.0,1087744.0,1006502.0,950851.0,894836.0,873536.0,853523.0,484335.0,440542.0,441148.0,554670.0
80004,City of Billings (MET) - MET Transit,Billings,MT,"Billings, MT",54.7,128787,795728.0,722748.0,686421.0,656377.0,681126.0,681956.0,722506.0,754641.0,745296.0,718179.0,680372.0,711405.0,714294.0,719337.0,722045.0,758191.0,776440.0,720045.0,735316.0,689612.0,668273.0,676307.0,662790.0,671907.0,597314.0,566207.0,504020.0,500980.0,470975.0,408560.0,307793.0,337500.0,367584.0
80005,"City of Colorado Springs (MMT) - Public Works, Transit Division",Colorado Springs,CO,"Colorado Springs, CO",200.36,632494,3960336.0,4252895.0,4060479.0,4101653.0,4091933.0,3617923.0,3601813.0,3684278.0,4156444.0,3924704.0,3467985.0,3829108.0,3361304.0,2817779.0,2374732.0,3515912.0,3742885.0,3860645.0,3436385.0,2846277.0,3012784.0,2930118.0,2991715.0,3265861.0,3288722.0,3372415.0,3439405.0,3346182.0,3411436.0,2063408.0,1930060.0,2315479.0,2990915.0
80006,Denver Regional Transportation District (RTD),Denver,CO,"Denver--Aurora, CO",644.54,2686147,56805771.0,59107884.0,60367394.0,62697193.0,67132587.0,69924092.0,70904532.0,64745516.0,67800183.0,76823292.0,79651287.0,80923475.0,78584328.0,82362771.0,86260633.0,86571361.0,94196136.0,101175756.0,98205186.0,97428236.0,97784885.0,98518888.0,101352739.0,104291383.0,102250731.0,103340797.0,98077504.0,104708480.0,105207476.0,52314687.0,48777163.0,61284680.0,64533895.0
80109,Denver Regional Council of Governments (DRCOG) - Way to Go,Denver,CO,"Denver--Aurora, CO",644.54,2686147,,,,,,,,,,,,,,,,,,,,,148892.0,196961.0,201466.0,197731.0,228391.0,227001.0,206121.0,182256.0,167632.0,75597.0,73722.0,94026.0,92835.0
80007,City of Pueblo (PT) - Pueblo Transit,Pueblo,CO,"Pueblo, CO",54.7,120642,699870.0,707965.0,932902.0,937324.0,941244.0,944426.0,941502.0,881373.0,874604.0,911508.0,980042.0,1046565.0,1219119.0,1049500.0,1026757.0,1033411.0,1027499.0,1209951.0,954139.0,1002564.0,1101615.0,1134984.0,1052034.0,1064103.0,993404.0,903046.0,877227.0,864290.0,831954.0,496659.0,469908.0,543077.0,621769.0
80008,City of Grand Forks (CAT) - Cities Area Transit,Grand Forks,ND,"Grand Forks, ND--MN",26.48,68160,690659.0,737840.0,735688.0,735688.0,728631.0,646255.0,646255.0,751512.0,692768.0,842556.0,867544.0,766778.0,755608.0,306840.0,313984.0,289108.0,287359.0,358685.0,333334.0,347867.0,389958.0,426454.0,416868.0,401009.0,391400.0,366355.0,333194.0,316552.0,290323.0,179456.0,226048.0,288487.0,315404.0
80009,Missoula Urban Transportation District (MUTD),Missoula,MT,"Missoula, MT",44.29,88109,605051.0,598856.0,493424.0,513576.0,564155.0,573054.0,590029.0,646190.0,694708.0,707726.0,714135.0,724342.0,679466.0,697470.0,666234.0,721979.0,757134.0,812520.0,849051.0,812955.0,886149.0,943809.0,908799.0,922768.0,1095592.0,1573086.0,1588646.0,1602344.0,1598692.0,1263829.0,798241.0,874250.0,1155032.0
80107,University of Montana (UDASH) - Associated Students at the University of Montana,Missoula,MT,"Missoula, MT",44.29,88109,,,,,,,,,,,,,,,,,,,338168.0,387995.0,397714.0,445565.0,421694.0,395672.0,392619.0,379760.0,331229.0,275084.0,239642.0,168546.0,35034.0,81853.0,119957.0
80011,City of Fort Collins - Transfort,Fort Collins,CO,"Fort Collins, CO",117.98,326332,1087464.0,1135260.0,1117653.0,1360302.0,1499052.0,1574601.0,1717447.0,1764247.0,1812396.0,1972027.0,1787928.0,1644139.0,2190156.0,1500377.0,1595951.0,1600956.0,1729550.0,1981744.0,1945947.0,2074580.0,2194727.0,2306969.0,2270148.0,2646225.0,3297091.0,4112808.0,4378724.0,4444532.0,4503616.0,1796952.0,1466945.0,1776206.0,2084636.0
80025,"City of Loveland, Colorado (COLT) - Public Works/Transit",Loveland,CO,"Fort Collins, CO",117.98,326332,,,,,,,,,,,,,116023.0,75204.0,78149.0,112465.0,115895.0,136255.0,155695.0,146467.0,133355.0,142172.0,142803.0,139199.0,130488.0,116964.0,105917.0,104115.0,118236.0,74213.0,79754.0,98616.0,122297.0
80106,North Front Range Transportation and Air Quality Planning Council (NFRMPO),Fort Collins,CO,"Fort Collins, CO",117.98,326332,,,,,,,,,,,,,,,,,,,168386.0,164318.0,152009.0,147027.0,147840.0,143449.0,121227.0,99667.0,88698.0,75854.0,63994.0,18056.0,10508.0,12462.0,11452.0
80012,Great Falls Transit District (GFTD),Great Falls,MT,"Great Falls, MT",30.3,67097,564132.0,523594.0,,447706.0,473038.0,443360.0,478786.0,461232.0,,871266.0,587807.0,587835.0,528108.0,419515.0,455519.0,469081.0,458737.0,438214.0,396288.0,380883.0,438133.0,432979.0,472396.0,468006.0,472321.0,445913.0,441151.0,446324.0,441765.0,337852.0,269882.0,320621.0,376690.0
80028,Cache Valley Transit District (CVTD),Logan,UT,"Logan, UT",47.72,113927,,,,,,,,,,,,,,,,,1441522.0,1956840.0,1817730.0,1925316.0,2090987.0,2130397.0,2007121.0,1971207.0,1875884.0,1712623.0,1590126.0,1533185.0,1452867.0,746336.0,735393.0,967171.0,1285571.0
80285,Via Mobility Services,Boulder,CO,"Boulder, CO",25.45,120828,,,,,,,,,,,,,,,,,,,,,125874.0,138309.0,143641.0,145709.0,136452.0,129732.0,129979.0,156485.0,140696.0,62915.0,109412.0,107745.0,189357.0
90001,Regional Transportation Commission of Washoe County (RTC),Reno,NV,"Reno, NV--CA",165.43,446529,7380150.0,8052796.0,8734379.0,8331122.0,8275465.0,8355075.0,7917720.0,7626041.0,7473982.0,7949999.0,8569189.0,8464566.0,7960173.0,7763068.0,8235609.0,8969326.0,9090045.0,9298803.0,8687376.0,7712918.0,7967708.0,8277735.0,8396065.0,8568937.0,8559590.0,8176302.0,7950302.0,8016900.0,7863626.0,7510475.0,5813350.0,4389202.0,5753148.0
90003,San Francisco Bay Area Rapid Transit District (BART),Oakland,CA,"San Francisco--Oakland, CA",513.8,3515933,78159967.0,79399725.0,80587785.0,79869830.0,78673609.0,79401304.0,83011793.0,80917759.0,86299471.0,90974498.0,103919441.0,97146074.0,93591365.0,97545611.0,99296028.0,103654118.0,109219470.0,115227684.0,114654578.0,108297950.0,111099037.0,118674764.0,126546495.0,125784207.0,135240559.0,137658212.0,132802066.0,129044343.0,128217031.0,91006971.0,17839678.0,38224072.0,50764402.0
90009,San Mateo County Transit District (SMCTD),San Carlos,CA,"San Francisco--Oakland, CA",513.8,3515933,19206079.0,19640260.0,19306555.0,19708699.0,19674924.0,19105421.0,18652256.0,19172928.0,18017544.0,17925254.0,18135757.0,17386835.0,16858718.0,15450639.0,14868608.0,15016685.0,15210104.0,15530635.0,15881212.0,14742600.0,14007441.0,13422728.0,13040485.0,13562255.0,13796204.0,13530765.0,12550962.0,11819988.0,11342332.0,9227255.0,4632200.0,7128074.0,8773845.0
90014,Alameda-Contra Costa Transit District,Oakland,CA,"San Francisco--Oakland, CA",513.8,3515933,65486049.0,69682121.0,61195378.0,62754904.0,61943391.0,64156526.0,63054878.0,63465316.0,65897176.0,67632612.0,70808702.0,69085074.0,62292979.0,64663431.0,64600740.0,66962680.0,67414737.0,65856350.0,61154791.0,62101688.0,58085889.0,54396776.0,55951572.0,56765039.0,56020660.0,54575655.0,53416004.0,52789850.0,54067171.0,45165365.0,21535037.0,29347581.0,35190057.0
90015,City and County of San Francisco (SFMTA) - Transit Division,San Francisco,CA,"San Francisco--Oakland, CA",513.8,3515933,239339999.0,238714296.0,230322293.0,220273665.0,216408165.0,214468798.0,217630901.0,219508042.0,217050460.0,226182200.0,235077521.0,233015643.0,215594583.0,215743701.0,216918351.0,210848310.0,206458675.0,221213458.0,227130300.0,217021010.0,214652993.0,222936607.0,223851332.0,228748481.0,220119336.0,232827475.0,226261960.0,225056242.0,223338056.0,170594316.0,61756689.0,102696310.0,139127693.0
90016,"Golden Gate Bridge, Highway and Transportation District (GGBHTD) - Golden Gate Transit; Golden Gate Ferry",San Francisco,CA,"San Francisco--Oakland, CA",513.8,3515933,10802638.0,10968364.0,10778680.0,10575988.0,10255819.0,10607320.0,11124824.0,11182329.0,11244447.0,11597380.0,11617456.0,10799483.0,10260772.0,9788510.0,9465836.0,9465372.0,9401688.0,9509125.0,9272351.0,8603766.0,8759056.0,9024412.0,9096019.0,8865082.0,6162868.0,6083797.0,5698961.0,5774981.0,5615970.0,4018487.0,751912.0,1745434.0,2476565.0
90094,Metropolitan Transportation Commission (MTC) - Field Operations and Asset Management,San Francisco,CA,"San Francisco--Oakland, CA",513.8,3515933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251570.0,419614.0,365827.0,848736.0,1113315.0
90134,Peninsula Corridor Joint Powers Board (PCJPB),San Carlos,CA,"San Francisco--Oakland, CA",513.8,3515933,6111651.0,6058155.0,5745654.0,5607168.0,5539133.0,6127072.0,7040034.0,8632319.0,8621841.0,8735022.0,9925201.0,8137583.0,7869796.0,7780606.0,9184511.0,10135247.0,11608349.0,12341090.0,12923502.0,12009226.0,14046588.0,14873378.0,17269328.0,18701904.0,19787123.0,19083987.0,19267022.0,19088504.0,18179876.0,14067904.0,1263084.0,4054829.0,7012116.0
90159,Western Contra Costa Transit Authority (WCCTA ),Pinole,CA,"San Francisco--Oakland, CA",513.8,3515933,,,,,401544.0,519186.0,511962.0,527310.0,1294229.0,1374584.0,1415492.0,1359474.0,1349318.0,1145832.0,1209674.0,1307349.0,1316582.0,1447646.0,1417210.0,1231100.0,1254294.0,1288664.0,1324838.0,1356489.0,1338004.0,1311648.0,1254815.0,1207792.0,1179545.0,954072.0,339388.0,533271.0,667920.0
90225,San Francisco Bay Area Water Emergency Transportation Authority (WETA),San Francisco,CA,"San Francisco--Oakland, CA",513.8,3515933,,,,,,,,,,,,,,,,,,,,,609253.0,727693.0,1509873.0,1925648.0,2091276.0,2479944.0,2609411.0,2844400.0,3048876.0,2298857.0,264498.0,1412543.0,2024646.0
90234,Marin County Transit District (MCTD),San Rafael,CA,"San Francisco--Oakland, CA",513.8,3515933,,,,,,,,,,,,,,,,,31055.0,49707.0,57693.0,59159.0,63526.0,68164.0,78755.0,827228.0,3389247.0,3129933.0,3018932.0,3099687.0,3087067.0,2509076.0,1460752.0,2307162.0,2694428.0
90004,Golden Empire Transit District (GET),Bakersfield,CA,"Bakersfield, CA",132.12,570235,5628286.0,5741395.0,5864830.0,5867934.0,5869267.0,5129765.0,5133487.0,5136222.0,5553249.0,6312534.0,7181544.0,7213693.0,7019175.0,6975168.0,6886635.0,6556472.0,6400875.0,7029420.0,7578323.0,7359432.0,6960041.0,7211478.0,6229795.0,6103178.0,5509080.0,5519926.0,5218850.0,6435284.0,6252450.0,5324571.0,2862436.0,3201046.0,3293593.0
90006,Santa Cruz Metropolitan Transit District (SCMTD),Santa Cruz,CA,"Santa Cruz, CA",60.45,169038,6911828.0,6900024.0,6633836.0,6643246.0,6654512.0,6663810.0,6690532.0,6396163.0,6418111.0,6436523.0,6256545.0,6378630.0,6242341.0,5866954.0,5610130.0,4850405.0,5568282.0,5880844.0,6120199.0,5839990.0,5871671.0,5463380.0,5460162.0,5610109.0,5802512.0,5586737.0,5166510.0,5120721.0,5119469.0,3606088.0,946114.0,2837891.0,3350026.0
90008,City of Santa Monica (BBB) - Department of Transportation,Santa Monica,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,19472820.0,18762519.0,18005720.0,17602352.0,17770370.0,18433192.0,19368271.0,20815273.0,21760483.0,22205062.0,22964000.0,22558892.0,20070083.0,20657126.0,20570490.0,21984368.0,21850409.0,21008551.0,22006705.0,22375445.0,22285115.0,21314018.0,19344375.0,18841607.0,18773986.0,16601271.0,13356740.0,13208810.0,12567992.0,10320264.0,5040393.0,6333923.0,7767725.0
90010,City of Torrance (TTS) - Transit Department,Torrance,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,3723948.0,3603188.0,3585845.0,3662536.0,3972200.0,4772296.0,4798135.0,4739099.0,4536284.0,4659261.0,4906193.0,4786174.0,4430281.0,4875556.0,4728532.0,4662469.0,4723007.0,4874316.0,4357305.0,3642595.0,3663802.0,4138081.0,4094462.0,4070604.0,4088348.0,3842237.0,3891170.0,3776087.0,3646536.0,3152166.0,1884438.0,2121987.0,1840079.0
90022,City of Norwalk (NTS) - Department of Transportation,Norwalk,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,1078920.0,1101246.0,1361488.0,1051419.0,1064027.0,1233937.0,1206667.0,1311761.0,1384735.0,1464358.0,1690001.0,1652084.0,1912795.0,2049262.0,2539343.0,2836161.0,2817322.0,2806272.0,2968479.0,2259181.0,2313422.0,2147378.0,1901945.0,1764721.0,1552654.0,1400384.0,1561482.0,1483412.0,1452037.0,1187289.0,700892.0,799428.0,1039766.0
90023,Long Beach Transit (LBT),Long Beach,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,23258938.0,20932310.0,22918507.0,23292073.0,21125478.0,23793204.0,24041288.0,25538709.0,27302473.0,26377351.0,25950232.0,25569434.0,26369226.0,26857877.0,27040526.0,27209288.0,26636190.0,28285338.0,29799051.0,28605571.0,27912518.0,28230703.0,28648284.0,28532560.0,28117340.0,26323460.0,25263321.0,23820716.0,23248158.0,18388096.0,14113352.0,17409861.0,16803005.0
90024,City of La Mirada (LMT) - CS Department ,La Mirada,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,98688.0,109427.0,78775.0,70466.0,73010.0,79836.0,82989.0,88617.0,81421.0,81709.0,78889.0,78028.0,72878.0,59897.0,58194.0,,,,45620.0,46340.0,52630.0,51674.0,53578.0,52001.0,46982.0,51460.0,45443.0,42407.0,43686.0,32326.0,11555.0,24653.0,27805.0
90036,Orange County Transportation Authority (OCTA),Orange,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,46092827.0,46265616.0,43759631.0,39280355.0,42187639.0,44961711.0,47771422.0,51887035.0,54929483.0,55625103.0,57328328.0,64803120.0,66034770.0,68636823.0,68501777.0,69057674.0,70266572.0,67031314.0,66610910.0,55708308.0,53801346.0,55211248.0,54273123.0,51783367.0,50023219.0,46356803.0,42863498.0,42201857.0,40743654.0,33009047.0,20607369.0,27753507.0,32674688.0
90039,City of Culver City - Transportation Department,Culver City,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,4007938.0,3893338.0,3798848.0,3772578.0,4008925.0,4210748.0,4371076.0,4652281.0,5104423.0,5149155.0,5104423.0,5247382.0,5288494.0,5398584.0,5402335.0,5721345.0,5892985.0,6055246.0,6193260.0,5032574.0,4937767.0,5348128.0,5564158.0,6064130.0,6229085.0,5662728.0,5079819.0,4872865.0,4608517.0,3393360.0,1694778.0,2271602.0,2668340.0
90041,City of Montebello (MBL) - Transportation,Montebello,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,7801258.0,6220555.0,5849434.0,5438350.0,5760177.0,5964854.0,5901233.0,6806140.0,6967513.0,7460836.0,7815969.0,8730340.0,10288172.0,11098454.0,9582805.0,10217743.0,9650598.0,9851437.0,9174525.0,8287072.0,8229768.0,8573472.0,8275156.0,7978632.0,7634876.0,7089608.0,6239176.0,5776558.0,5328407.0,3920619.0,1962879.0,2638870.0,2681282.0
90042,City of Gardena - Transportation,Gardena,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,4479353.0,4369880.0,4457355.0,4472161.0,4539819.0,4192887.0,5082292.0,5233874.0,5937424.0,6173778.0,6114210.0,5155593.0,4857908.0,4938379.0,4688769.0,4771901.0,4756829.0,4479950.0,4275771.0,3624234.0,3515527.0,3814149.0,3743221.0,3717203.0,3713734.0,3610717.0,3094180.0,3110354.0,2943423.0,2406910.0,1203880.0,1606377.0,1910285.0
90043,City of Commerce (CCT) - Transportation,Commerce,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,855306.0,875843.0,935545.0,920528.0,990642.0,1036417.0,1062750.0,1091905.0,1018477.0,964020.0,919245.0,826283.0,811907.0,752171.0,683035.0,679939.0,659737.0,658944.0,681903.0,663040.0,685238.0,672044.0,683878.0,648864.0,620693.0,613880.0,535721.0,509584.0,455961.0,323415.0,114472.0,246643.0,453890.0
90146,Foothill Transit,West Covina,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,,6868424.0,9775732.0,11052008.0,12439329.0,13464204.0,15249854.0,,0.0,0.0,0.0,16761933.0,17101409.0,15044120.0,14747521.0,14664799.0,14392111.0,14561590.0,14283970.0,14280609.0,13938044.0,13860335.0,14058929.0,14522170.0,14596534.0,13584135.0,13561124.0,12543650.0,12053307.0,9862939.0,6099989.0,6852419.0,7864856.0
90147,City of Los Angeles (LADOT) - City of Los Angeles Department of Transportation,Los Angeles,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,,,5642145.0,5822002.0,5810774.0,6580851.0,5886559.0,8039122.0,7574206.0,13553082.0,22293869.0,22763014.0,25531342.0,29713243.0,31112645.0,30697564.0,30205735.0,30892169.0,31444384.0,31350971.0,27825576.0,24266043.0,26619776.0,25584956.0,23895017.0,21536305.0,19734177.0,18394160.0,19292677.0,14270854.0,9400661.0,13489669.0,15482662.0
90151,Southern California Regional Rail Authority (SCRRA),Los Angeles,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,,,939456.0,3291172.0,4401664.0,5440791.0,5534633.0,6218214.0,6734076.0,6978588.0,7397965.0,7910810.0,7910810.0,9783403.0,10693327.0,11706680.0,12018859.0,12680973.0,12241830.0,12005849.0,11270214.0,13155790.0,13444752.0,13429362.0,13975359.0,13758419.0,14396198.0,14190870.0,12824059.0,9357013.0,2102196.0,3754556.0,3703404.0
90154,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles--Long Beach--Anaheim, CA",1636.83,12237376,,,,397695772.0,363318011.0,364643470.0,386485820.0,404891131.0,398630147.0,416818721.0,398110504.0,445196341.0,429804232.0,393597973.0,451511323.0,482815939.0,495362403.0,476031739.0,481435588.0,463015579.0,456001753.0,464875164.0,476299313.0,479654334.0,457355988.0,432985182.0,407153682.0,394361657.0,379718121.0,305907039.0,194719829.0,254688124.0,276302447.0
